subid,gender,trial,pool,rate_s,rate_o,choice_raw,outcome_s,outcome_o,conds,party,frame,choice,
111,1,6,80,-1,-3,27,27,159,2,1,2,28
111,1,7,120,-1,-2,35,35,170,2,1,2,36
111,1,8,90,-1,-3,10,10,240,2,1,2,11
111,1,9,60,-2,-1,15,30,45,2,1,2,16
111,1,10,40,-1,-3,6,6,102,2,1,2,7
111,1,11,75,-2,-1,7,14,68,2,1,2,8
111,1,12,100,-1,-1,12,12,88,2,1,2,13
111,1,13,80,-3,-1,6,18,74,2,1,2,7
111,1,14,200,-1,-1,17,17,183,2,1,2,18
111,1,15,60,-1,-2,12,12,96,2,1,2,13
111,1,16,40,-3,-1,5,15,35,2,1,2,6
111,1,17,120,-2,-1,15,30,105,2,1,2,16
111,1,18,100,-1,-3,31,31,207,2,1,2,32
111,1,19,75,-1,-2,21,21,108,2,1,2,22
111,1,20,100,-3,-1,18,54,82,2,1,2,19
112,1,1,150,-2,-1,20,40,130,2,1,2,21
112,1,2,40,-3,-1,6,18,34,2,1,2,7
112,1,3,60,-1,-1,9,9,51,2,1,2,10
112,1,4,150,-1,-2,26,26,248,2,1,2,27
112,1,5,90,-1,-3,22,22,204,2,1,2,23
112,1,6,75,-2,-1,11,22,64,2,1,2,12
112,1,7,100,-1,-3,15,15,255,2,1,2,16
112,1,8,120,-1,-2,38,38,164,2,1,2,39
112,1,9,40,-1,-3,11,11,87,2,1,2,12
112,1,10,60,-2,-1,11,22,49,2,1,2,12
112,1,11,120,-1,-1,18,18,102,2,1,2,19
112,1,12,100,-3,-1,9,27,91,2,1,2,10
112,1,13,80,-1,-3,20,20,180,2,1,2,21
112,1,14,100,-1,-1,24,24,76,2,1,2,25
112,1,15,60,-1,-2,19,19,82,2,1,2,20
112,1,16,120,-2,-1,9,18,111,2,1,2,10
112,1,17,200,-1,-1,9,9,191,2,1,2,10
112,1,18,90,-3,-1,6,18,84,2,1,2,7
112,1,19,75,-1,-2,5,5,140,2,1,2,6
112,1,20,80,-3,-1,12,36,68,2,1,2,13
113,1,1,60,-1,-2,3,3,114,2,1,2,4
113,1,2,200,-1,-1,36,36,164,2,1,2,37
113,1,3,80,-1,-3,27,27,159,2,1,2,28
113,1,4,100,-3,-1,11,33,89,2,1,2,12
113,1,5,40,-1,-3,7,7,99,2,1,2,8
113,1,6,150,-2,-1,13,26,137,2,1,2,14
113,1,8,100,-1,-3,9,9,273,2,1,2,10
113,1,9,60,-2,-1,5,10,55,2,1,2,6
113,1,10,120,-1,-1,6,6,114,2,1,2,7
113,1,11,90,-1,-3,10,10,240,2,1,2,11
113,1,12,75,-1,-2,26,26,98,2,1,2,27
113,1,13,80,-3,-1,15,45,65,2,1,2,16
113,1,14,60,-1,-1,17,17,43,2,1,2,18
113,1,15,120,-2,-1,19,38,101,2,1,2,20
113,1,16,100,-1,-1,31,31,69,2,1,2,32
113,1,17,75,-2,-1,15,30,60,2,1,2,16
113,1,18,90,-3,-1,12,36,78,2,1,2,13
113,1,19,150,-1,-2,19,19,262,2,1,2,20
113,1,20,40,-3,-1,6,18,34,2,1,2,7
115,1,1,120,-2,-1,23,46,97,2,1,2,24
115,1,2,100,-1,-3,43,43,171,2,1,2,44
115,1,3,200,-1,-1,60,60,140,2,1,2,61
115,1,4,90,-3,-1,16,48,74,2,1,2,17
115,1,5,150,-1,-2,46,46,208,2,1,2,47
115,1,6,75,-2,-1,8,16,67,2,1,2,9
115,1,7,90,-1,-3,16,16,222,2,1,2,17
115,1,8,120,-1,-2,33,33,174,2,1,2,34
115,1,9,100,-3,-1,12,36,88,2,1,2,13
115,1,10,75,-1,-2,16,16,118,2,1,2,17
115,1,11,60,-2,-1,8,16,52,2,1,2,9
115,1,12,80,-3,-1,9,27,71,2,1,2,10
115,1,13,150,-2,-1,23,46,127,2,1,2,24
115,1,14,60,-1,-2,14,14,92,2,1,2,15
115,1,15,100,-1,-1,21,21,79,2,1,2,22
115,1,16,40,-1,-3,11,11,87,2,1,2,12
115,1,17,120,-1,-1,31,31,89,2,1,2,32
115,1,18,80,-1,-3,23,23,171,2,1,2,24
115,1,19,40,-3,-1,4,12,36,2,1,2,5
115,1,20,60,-1,-1,14,14,46,2,1,2,15
117,1,1,60,-2,-1,4,8,56,2,1,2,5
117,1,2,90,-1,-3,7,7,249,2,1,2,8
117,1,3,120,-1,-2,11,11,218,2,1,2,12
117,1,4,40,-3,-1,3,9,37,2,1,2,4
117,1,5,100,-1,-3,41,41,177,2,1,2,42
117,1,7,150,-2,-1,10,20,140,2,1,2,11
117,1,8,75,-1,-2,7,7,136,2,1,2,8
117,1,9,120,-2,-1,5,10,115,2,1,2,6
117,1,10,80,-3,-1,3,9,77,2,1,2,4
117,1,11,150,-1,-2,7,7,286,2,1,2,8
117,1,12,120,-1,-1,5,5,115,2,1,2,6
117,1,13,40,-1,-3,9,9,93,2,1,2,10
117,1,14,200,-1,-1,6,6,194,2,1,2,7
117,1,15,100,-3,-1,4,12,96,2,1,2,5
117,1,16,60,-1,-1,19,19,41,2,1,2,20
117,1,17,75,-2,-1,8,16,67,2,1,2,9
117,1,18,100,-1,-1,21,21,79,2,1,2,22
117,1,19,80,-1,-3,8,8,216,2,1,2,9
117,1,20,60,-1,-2,10,10,100,2,1,2,11
119,1,1,80,-1,-3,18,18,186,2,1,2,19
119,1,2,75,-1,-2,16,16,118,2,1,2,17
119,1,3,60,-2,-1,6,12,54,2,1,2,7
119,1,4,40,-1,-3,5,5,105,2,1,2,6
119,1,5,100,-1,-1,17,17,83,2,1,2,18
119,1,6,60,-1,-2,6,6,108,2,1,2,7
119,1,7,120,-2,-1,11,22,109,2,1,2,12
119,1,8,100,-1,-3,8,8,276,2,1,2,9
119,1,9,200,-1,-1,21,21,179,2,1,2,22
119,1,10,150,-1,-2,14,14,272,2,1,2,15
119,1,11,90,-3,-1,5,15,85,2,1,2,6
119,1,12,75,-2,-1,9,18,66,2,1,2,10
119,1,13,60,-1,-1,4,4,56,2,1,2,5
119,1,14,80,-3,-1,4,12,76,2,1,2,5
119,1,15,150,-2,-1,9,18,141,2,1,2,10
119,1,16,100,-3,-1,5,15,95,2,1,2,6
119,1,17,120,-1,-1,15,15,105,2,1,2,16
119,1,18,40,-3,-1,3,9,37,2,1,2,4
119,1,19,90,-1,-3,13,13,231,2,1,2,14
119,1,20,120,-1,-2,8,8,224,2,1,2,9
121,1,1,60,-1,-2,8,8,104,2,1,2,9
121,1,2,90,-3,-1,8,24,82,2,1,2,9
121,1,3,100,-1,-3,38,38,186,2,1,2,39
121,1,4,200,-1,-1,35,35,165,2,1,2,36
121,1,5,80,-1,-3,31,31,147,2,1,2,32
121,1,6,75,-2,-1,8,16,67,2,1,2,9
121,1,7,100,-1,-1,14,14,86,2,1,2,15
121,1,8,90,-1,-3,41,41,147,2,1,2,42
121,1,9,75,-1,-2,25,25,100,2,1,2,26
121,1,10,60,-2,-1,6,12,54,2,1,2,7
121,1,11,40,-1,-3,12,12,84,2,1,2,13
121,1,12,120,-2,-1,14,28,106,2,1,2,15
121,1,13,40,-3,-1,3,9,37,2,1,2,4
121,1,14,60,-1,-1,11,11,49,2,1,2,12
121,1,15,150,-2,-1,10,20,140,2,1,2,11
121,1,16,120,-1,-1,23,23,97,2,1,2,24
121,1,17,100,-3,-1,9,27,91,2,1,2,10
121,1,18,150,-1,-2,39,39,222,2,1,2,40
121,1,19,80,-3,-1,6,18,74,2,1,2,7
121,1,20,120,-1,-2,32,32,176,2,1,2,33
123,1,1,80,-1,-3,6,6,222,2,1,2,7
123,1,2,75,-1,-2,4,4,142,2,1,2,5
123,1,3,60,-2,-1,4,8,56,2,1,2,5
123,1,4,40,-1,-3,4,4,108,2,1,2,5
123,1,5,100,-1,-1,17,17,83,2,1,2,18
123,1,6,60,-1,-2,3,3,114,2,1,2,4
123,1,7,120,-2,-1,4,8,116,2,1,2,5
123,1,8,100,-1,-3,14,14,258,2,1,2,15
123,1,9,200,-1,-1,3,3,197,2,1,2,4
123,1,10,150,-1,-2,3,3,294,2,1,2,4
123,1,11,90,-3,-1,7,21,83,2,1,2,8
123,1,12,75,-2,-1,2,4,73,2,1,2,3
123,1,13,60,-1,-1,2,2,58,2,1,2,3
123,1,14,80,-3,-1,4,12,76,2,1,2,5
123,1,15,150,-2,-1,6,12,144,2,1,2,7
123,1,16,100,-3,-1,3,9,97,2,1,2,4
123,1,17,120,-1,-1,5,5,115,2,1,2,6
123,1,18,40,-3,-1,2,6,38,2,1,2,3
123,1,19,90,-1,-3,28,28,186,2,1,2,29
123,1,20,120,-1,-2,8,8,224,2,1,2,9
201,2,1,120,-1,-2,23,23,194,2,1,2,24
201,2,2,60,-2,-1,8,16,52,2,1,2,9
201,2,3,100,-3,-1,8,24,92,2,1,2,9
201,2,4,90,-1,-3,19,19,213,2,1,2,20
201,2,5,100,-1,-1,17,17,83,2,1,2,18
201,2,6,40,-1,-3,11,11,87,2,1,2,12
201,2,7,80,-3,-1,7,21,73,2,1,2,8
201,2,8,120,-1,-1,16,16,104,2,1,2,17
201,2,9,150,-1,-2,18,18,264,2,1,2,19
201,2,10,200,-1,-1,23,23,177,2,1,2,24
201,2,11,80,-1,-3,29,29,153,2,1,2,30
201,2,12,90,-3,-1,7,21,83,2,1,2,8
201,2,13,120,-2,-1,8,16,112,2,1,2,9
201,2,14,75,-1,-2,24,24,102,2,1,2,25
201,2,15,150,-2,-1,17,34,133,2,1,2,18
201,2,16,60,-1,-2,15,15,90,2,1,2,16
201,2,17,75,-2,-1,8,16,67,2,1,2,9
201,2,18,40,-3,-1,3,9,37,2,1,2,4
201,2,19,60,-1,-1,8,8,52,2,1,2,9
201,2,20,100,-1,-3,24,24,228,2,1,2,25
202,2,1,90,-1,-3,6,6,252,2,1,2,7
202,2,2,60,-1,-2,4,4,112,2,1,2,5
202,2,3,120,-2,-1,9,18,111,2,1,2,10
202,2,4,90,-3,-1,15,45,75,2,1,2,16
202,2,5,150,-2,-1,6,12,144,2,1,2,7
202,2,6,40,-3,-1,1,3,39,2,1,2,2
202,2,7,100,-1,-3,6,6,282,2,1,2,7
202,2,8,150,-1,-2,17,17,266,2,1,2,18
202,2,9,100,-3,-1,4,12,96,2,1,2,5
202,2,10,200,-1,-1,6,6,194,2,1,2,7
202,2,11,40,-1,-3,5,5,105,2,1,2,6
202,2,12,80,-3,-1,4,12,76,2,1,2,5
202,2,13,75,-2,-1,3,6,72,2,1,2,4
202,2,14,120,-1,-1,1,1,119,2,1,2,2
202,2,15,60,-2,-1,4,8,56,2,1,2,5
202,2,16,120,-1,-2,2,2,236,2,1,2,3
202,2,17,80,-1,-3,4,4,228,2,1,2,5
202,2,18,100,-1,-1,4,4,96,2,1,2,5
202,2,19,75,-1,-2,11,11,128,2,1,2,12
202,2,20,60,-1,-1,9,9,51,2,1,2,10
203,2,1,40,-3,-1,2,6,38,2,1,2,3
203,2,2,120,-1,-2,25,25,190,2,1,2,26
203,2,3,80,-1,-3,23,23,171,2,1,2,24
203,2,4,60,-1,-1,10,10,50,2,1,2,11
203,2,5,100,-1,-3,27,27,219,2,1,2,28
203,2,6,80,-3,-1,6,18,74,2,1,2,7
203,2,7,60,-2,-1,6,12,54,2,1,2,7
203,2,8,75,-1,-2,15,15,120,2,1,2,16
203,2,9,200,-1,-1,25,25,175,2,1,2,26
203,2,10,90,-1,-3,8,8,246,2,1,2,9
203,2,11,120,-1,-1,16,16,104,2,1,2,17
203,2,12,150,-2,-1,14,28,136,2,1,2,15
203,2,13,90,-3,-1,6,18,84,2,1,2,7
203,2,14,150,-1,-2,19,19,262,2,1,2,20
203,2,15,40,-1,-3,7,7,99,2,1,2,8
203,2,16,100,-1,-1,14,14,86,2,1,2,15
203,2,17,75,-2,-1,11,22,64,2,1,2,12
203,2,18,60,-1,-2,11,11,98,2,1,2,12
203,2,19,100,-3,-1,7,21,93,2,1,2,8
203,2,20,120,-2,-1,11,22,109,2,1,2,12
204,2,1,120,-1,-1,9,9,111,2,1,2,10
204,2,2,60,-1,-2,5,5,110,2,1,2,6
204,2,3,40,-1,-3,7,7,99,2,1,2,8
204,2,4,150,-1,-2,12,12,276,2,1,2,13
204,2,5,75,-2,-1,5,10,70,2,1,2,6
204,2,6,100,-1,-3,17,17,249,2,1,2,18
204,2,7,120,-2,-1,15,30,105,2,1,2,16
204,2,8,200,-1,-1,55,55,145,2,1,2,56
204,2,9,80,-3,-1,14,42,66,2,1,2,15
204,2,10,100,-1,-1,5,5,95,2,1,2,6
